WikidataQuery;RetrievalDate;item;itemLabel;publication_date;type;typeLabel;published_in;published_inLabel;main_subject;main_subjectLabel;depicts;depictsLabel;publisher;publisherLabel;full_work_available_at_URL;author;authorLabel;LCCN
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q111750514;Landscape with Smokestacks;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q102477248;Portrait of a Gentleman;http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q33315010;Frederick Mont;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q33315010;Frederick Mont;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q107614552;claim for restitution of an artwork;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q1239532;art market;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q111750514;Landscape with Smokestacks;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q43250;Gestapo;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q43250;Gestapo;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q107614552;claim for restitution of an artwork;http://www.wikidata.org/entity/Q111750514;Landscape with Smokestacks;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q2763;The Holocaust;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q328376;Nazi plunder;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q328376;Nazi plunder;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q851304;looted art;http://www.wikidata.org/entity/Q53950502;Pinakos Inc;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q5503811;Friedrich Gutmann;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q851304;looted art;http://www.wikidata.org/entity/Q53950502;Pinakos Inc;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q2763;The Holocaust;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q102477248;Portrait of a Gentleman;http://www.wikidata.org/entity/Q10288073;M. Knoedler & Co.;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q33315010;Frederick Mont;http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q102477248;Portrait of a Gentleman;http://www.wikidata.org/entity/Q10288073;M. Knoedler & Co.;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q33315010;Frederick Mont;http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q5503811;Friedrich Gutmann;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q851304;looted art;http://www.wikidata.org/entity/Q43250;Gestapo;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q851304;looted art;http://www.wikidata.org/entity/Q43250;Gestapo;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q5503811;Friedrich Gutmann;http://www.wikidata.org/entity/Q111750514;Landscape with Smokestacks;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q213051;non-fiction;;;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);http://www.wikidata.org/entity/Q10288073;M. Knoedler & Co.;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q107614552;claim for restitution of an artwork;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q301;El Greco;http://www.wikidata.org/entity/Q57241365;Julius Priester;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q117287471;erroneous provenance (artwork);http://www.wikidata.org/entity/Q10288073;M. Knoedler & Co.;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q54087277;The Orpheus Clock : the search for my family's art treasures stolen by the Nazis;2015-01-01T00:00:00Z;http://www.wikidata.org/entity/Q7725634;literary work;;;http://www.wikidata.org/entity/Q1239532;art market;http://www.wikidata.org/entity/Q112029888;persecution of Jews in the Nazi era;;;;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q386724;work;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q851304;looted art;http://www.wikidata.org/entity/Q328376;Nazi plunder;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
https://w.wiki/AVoK;27 June 2024;http://www.wikidata.org/entity/Q57240730;El Greco Stolen by Nazis and Sold by Knoedler Returns to Rightful Owners;2015-03-24T00:00:00Z;http://www.wikidata.org/entity/Q5707594;news article;http://www.wikidata.org/entity/Q18162317;Artnet News;http://www.wikidata.org/entity/Q328376;Nazi plunder;http://www.wikidata.org/entity/Q33315010;Frederick Mont;;;http://web.archive.org/web/20160807034030/https://news.artnet.com/market/el-greco-nazis-loot-returned-280817;;;
